Communication_Group,Communication_Type,Fuel_Type,Zone,Supplier,Elec_Customer_No,Gas_Customer_No,Title,First_Name,Last_Name,Address_Line_1,Address_Line_2,Address_Line_3,Town,Postcode,Title_1,First_Name_1,Last_Name_1,Title_2,First_Name_2,Last_Name_2,Email_Address,Elec_Paperless,Gas_Paperless,Elec_Old_Stdg_Chrg,Elec_New_Stdg_Chrg,Elec_Old_Unit_1_Inc_Vat,Elec_New_Unit_1_Inc_Vat,Elec_Old_Unit_2_Inc_Vat,Elec_New_Unit_2_Inc_Vat,Elec_Old_Unit_3_Inc_Vat,Elec_New_Unit_3_Inc_Vat,Elec_Old_Unit_4_Inc_Vat,Elec_New_Unit_4_Inc_Vat,Gas_Old_Stdg_Chrg_Inc_Vat,Gas_New_Stdg_Chrg_Inc_Vat,Gas_Old_Unit_1_Inc_Vat,Gas_New_Unit_1_Inc_Vat,Elec_Total_Old_Cost,Elec_Total_New_Cost,Elec_Total_Savings_Cost,Elec_Total_Increase_Cost,Gas_Total_Old_Cost,Gas_Total_New_Cost,Gas_Total_Savings_Cost,Gas_Total_Increase_Cost,Cheapest_Similar_Tariff,Elec_Cheapest_Saving,Cheapest_Overall_Tariff,Elec_Cheapest_Overall_saving,Gas_Cheapest_Similar_Tariff,Gas_Cheapest_Saving,Gas_Cheapest_Overall_Tariff,Gas_Overall_Saving,Elec_Annual_Flag,Elec_Annual_Usage,SPID,Elec_Tariff_Name,Elec_Payment_Method,Gas_Annual_Flag,Gas_Annual_Usage,Gas_SPID,Gas_Tariff_Name,Gas_Payment_Method,Elec_Current_Prices_Until,Gas_Current_Prices_Until,Price_Implementation_Date,Price_Promise_Date,Cancellation_Date,Front_Of_Letter_No,Website,Elec_Price_Table_Code,Gas_Price_Table_Code,Date_Last_Updated,Total_Change,Total_Old_Costs,Total_New_Costs,Anytime_Consumption,Peak_Consumption,OffPeak_Consumption,Heating_Consumption,Evening_And_Weekend_Consumption,Marketing_pref,Beyond_eligibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_L,OVO,23992736,23992736,Mr,Baiz,Ahmed,10 Fountaine Court,,,BRISTOL,BS5 6YE,Mrs,Fatima,Kadir,Mr,Baiz,Ahmed,,N,N,0.6810,0.6957,0.2371,0.2518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,0.3201,0.0646,0.0709,502.25,523.36,0.00,21.11,246.25,261.40,0.00,15.15,Pay As You Go,0.00,1 Year Fixed Loyalty,26.74,Pay As You Go,0.00,1 Year Fixed Loyalty,11.24,A,1070.00,N/A,Pay As You Go,Prepayment,A,2039.47,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,36.26,748.50,784.76,1070,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_L,OVO,24685425,24685425,Mr,Alexander,Sinclair,115B Throgmorton Road,,,BRISTOL,BS4 1HL,,,,,,,alex_sinclair_22@hotmail.com,N,N,0.6810,0.6957,0.2371,0.2518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,0.3201,0.0646,0.0709,1466.02,1546.88,0.00,80.86,222.26,235.07,0.00,12.81,Pay As You Go,0.00,1 Year Fixed Loyalty,47.65,Pay As You Go,0.00,1 Year Fixed Loyalty,10.22,A,5135.00,N/A,Pay As You Go,Prepayment,A,1668.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,93.67,1688.28,1781.95,5135,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_L,OVO,8648554,8648554,,Dieter,Dehmel,Maesdown Cottages,,,SHEPTON MALLET,BA4 6LB,,,,,,,spiderpig20@btinternet.com,N,N,0.6810,0.6957,0.2371,0.2518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,0.3201,0.0646,0.0709,1269.24,1337.90,0.00,68.66,362.18,388.64,0.00,26.46,Pay As You Go,0.00,1 Year Fixed Loyalty,43.38,Pay As You Go,0.00,1 Year Fixed Loyalty,16.14,A,4305.00,N/A,Pay As You Go,Prepayment,A,3834.77,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,95.12,1631.42,1726.54,4305,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_L,OVO,23668617,23668617,Mr,Paul,Heath,48 Bell Close,,,BRIDGWATER,TA6 3JY,,,,,,,mr.paul.heath@outlook.com,N,N,0.6810,0.6957,0.2371,0.2518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,0.3201,0.0646,0.0709,519.80,541.99,0.00,22.19,290.47,309.94,0.00,19.47,Pay As You Go,0.00,1 Year Fixed Loyalty,27.12,Pay As You Go,0.00,1 Year Fixed Loyalty,13.11,A,1144.00,N/A,Pay As You Go,Prepayment,A,2724.27,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,41.66,810.27,851.93,1144,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_L,OVO,23926068,23926068,Miss,Natasha,Shearstone,29B Hawkinge Gardens,,,PLYMOUTH,PL5 2RL,,,,,,,,N,N,0.6810,0.6957,0.2371,0.2518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,0.3201,0.0646,0.0709,442.03,459.40,0.00,17.37,222.07,234.86,0.00,12.79,Pay As You Go,0.00,1 Year Fixed Loyalty,25.43,Pay As You Go,0.00,1 Year Fixed Loyalty,10.22,A,816.00,N/A,Pay As You Go,Prepayment,A,1665.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,30.16,664.10,694.26,816,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_L,OVO,24351917,24351917,Ms,Sarah Charmaine,Nicholls,9 Pendennis Road,,,PENZANCE,TR18 2BA,,,,,,,snicoles500@aol.com,N,N,0.6810,0.6957,0.2371,0.2518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,0.3201,0.0646,0.0709,752.38,789.00,0.00,36.62,368.07,395.11,0.00,27.04,Pay As You Go,0.00,1 Year Fixed Loyalty,32.17,Pay As You Go,0.00,1 Year Fixed Loyalty,16.39,A,2125.00,N/A,Pay As You Go,Prepayment,A,3926.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,63.66,1120.45,1184.11,2125,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,3029274,3029274,,Moira,Alcock,42 Reynolds Close,,,STANLEY,DH9 6TD,,,,,,,,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,579.85,605.75,0.00,25.90,662.57,721.33,0.00,58.76,Pay As You Go,0.00,1 Year Fixed Loyalty,27.43,Pay As You Go,0.00,1 Year Fixed Loyalty,26.37,A,1396.00,N/A,Pay As You Go,Prepayment,A,8963.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,84.66,1242.42,1327.08,1396,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,5042368,5042368,,Jill,Holden,71 Westfields,,,STANLEY,DH9 7NW,,Denise,Graham,,,,sun_flower_2k6@hotmail.com,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,722.12,757.23,0.00,35.11,640.35,696.83,0.00,56.48,Pay As You Go,0.00,1 Year Fixed Loyalty,33.55,Pay As You Go,0.00,1 Year Fixed Loyalty,25.54,A,2023.00,N/A,Pay As You Go,Prepayment,A,8598.88,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,91.59,1362.47,1454.06,2023,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,24216877,24216877,Miss,Chantell,Howard,4 Kingsley Road,,,MIDDLESBROUGH,TS6 7LG,,,,,,,c.m.howard1989@outlook.com,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,422.83,438.56,0.00,15.73,291.52,311.96,0.00,20.44,Pay As You Go,0.00,1 Year Fixed Loyalty,20.68,Pay As You Go,0.00,1 Year Fixed Loyalty,12.32,A,704.00,N/A,Pay As You Go,Prepayment,A,2880.70,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,36.17,714.35,750.52,704,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,7107513,7107513,,Nikaela,Maskell,16 Frederic Street,,,HARTLEPOOL,TS240EF,,,,,,,nikaelamaskell30@yahoo.com,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,588.02,614.44,0.00,26.42,588.74,639.88,0.00,51.14,Pay As You Go,0.00,1 Year Fixed Loyalty,27.78,Pay As You Go,0.00,1 Year Fixed Loyalty,23.58,A,1432.00,N/A,Pay As You Go,Prepayment,A,7752.80,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,77.56,1176.76,1254.32,1432,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,24471916,24471916,Mr,Louis,Forster,3 Hawthorn Avenue,Brunswick Village,,NEWCASTLE UPON TYNE,NE13 7DL,Miss,Ashleigh,Vivian,,,,ashlaigehvivian@aol.co.uk,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,530.16,552.84,0.00,22.68,928.12,1014.31,0.00,86.19,Pay As You Go,0.00,1 Year Fixed Loyalty,25.29,Pay As You Go,0.00,1 Year Fixed Loyalty,36.43,A,1177.00,N/A,Pay As You Go,Prepayment,A,13316.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,108.87,1458.28,1567.15,1177,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,6998582,6998582,,Connor,Hurst,34 Lilac Avenue,,,BLYTH,NE241PR,,,,,,,,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,709.19,743.46,0.00,34.27,590.28,641.58,0.00,51.30,Pay As You Go,0.00,1 Year Fixed Loyalty,32.99,Pay As You Go,0.00,1 Year Fixed Loyalty,23.64,A,1966.00,N/A,Pay As You Go,Prepayment,A,7778.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,85.57,1299.47,1385.04,1966,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,25278336,25278336,,Hajar,Kadir,67,COATSWORTH ROAD,,GATESHEAD,NE81QL,,,,,,,hajar.fkadir@hotmail.com,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,476.16,495.33,0.00,19.17,804.14,877.53,0.00,73.39,Pay As You Go,0.00,1 Year Fixed Loyalty,22.96,Pay As You Go,0.00,1 Year Fixed Loyalty,31.74,A,939.00,N/A,Pay As You Go,Prepayment,A,11283.74,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,92.56,1280.30,1372.86,939,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,7059316,7059316,,Lauren,Hamilton,32 Royal Crescent,,,NEWCASTLE ON TYNE,NE49TP,,,,,,,,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,750.71,787.68,0.00,36.97,587.23,638.21,0.00,50.98,Pay As You Go,0.00,1 Year Fixed Loyalty,34.79,Pay As You Go,0.00,1 Year Fixed Loyalty,23.52,A,2149.00,N/A,Pay As You Go,Prepayment,A,7727.98,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,87.95,1337.94,1425.89,2149,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,23937940,23937940,Mr,Neelu,Miah,20 Chatsworth Street,,,SUNDERLAND,SR4 7TR,,,,,,,,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,1113.53,1174.00,0.00,60.47,1175.73,1287.50,0.00,111.77,Pay As You Go,0.00,1 Year Fixed Loyalty,50.39,Pay As You Go,0.00,1 Year Fixed Loyalty,45.81,A,3748.00,N/A,Pay As You Go,Prepayment,A,17374.89,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,172.24,2289.26,2461.50,3748,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_F,OVO,23815122,23815122,Miss,Katie,Grieve,26 Wishart House Lawson Terrace,Benwell,,NEWCASTLE UPON TYNE,NE4 7UL,Mr,David,Taws,,,,katie.grieve@yahoo.com,N,N,0.7208,0.7355,0.2269,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3235,0.0610,0.0673,596.42,623.38,0.00,26.96,544.89,591.50,0.00,46.61,Pay As You Go,0.00,1 Year Fixed Loyalty,28.14,Pay As You Go,0.00,1 Year Fixed Loyalty,21.92,A,1469.00,N/A,Pay As You Go,Prepayment,A,7034.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,73.57,1141.31,1214.88,1469,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,6656643,6656643,,Steven,Dyke,3 Leitholm Close,,,HULL,HU7 5BL,,,,,,,,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,927.04,975.67,0.00,48.63,607.24,660.47,0.00,53.23,Pay As You Go,0.00,1 Year Fixed Loyalty,38.84,Pay As You Go,0.00,1 Year Fixed Loyalty,19.25,A,2942.00,N/A,Pay As You Go,Prepayment,A,8084.55,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,101.86,1534.28,1636.14,2942,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,26210012,26210012,Miss,Kelly,Smithies,"63, FROME ROAD",,,HULL,HU89QG,,,,,,,hilly25@hilly25.karoo.co.uk,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,885.35,931.31,0.00,45.96,511.12,554.39,0.00,43.27,Pay As You Go,0.00,1 Year Fixed Loyalty,36.84,Pay As You Go,0.00,1 Year Fixed Loyalty,16.60,A,2761.00,N/A,Pay As You Go,Prepayment,A,6503.46,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,89.23,1396.47,1485.70,2761,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,23902853,23902853,Miss,Rachael,Burdett,8 Fern Terrace,,,PUDSEY,LS28 7NL,,,,,,,burdettrachael@gmail.com,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,547.16,571.55,0.00,24.39,375.52,404.74,0.00,29.22,Pay As You Go,0.00,1 Year Fixed Loyalty,20.66,Pay As You Go,0.00,1 Year Fixed Loyalty,12.85,A,1293.00,N/A,Pay As You Go,Prepayment,A,4273.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,53.61,922.68,976.29,1293,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,6962438,6962438,,Tracey,Brown,440 WEELSBY STREET,,,GRIMSBY,DN328BE,,,,,,,traceyrclee@msn.com,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,892.49,938.91,0.00,46.42,596.32,648.42,0.00,52.10,Pay As You Go,0.00,1 Year Fixed Loyalty,37.19,Pay As You Go,0.00,1 Year Fixed Loyalty,18.96,A,2792.00,N/A,Pay As You Go,Prepayment,A,7904.85,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,98.52,1488.81,1587.33,2792,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,8828424,8828424,Mr,David,McKelvie,24 MARKET STREET WIBSEY,,,BRADFORD,BD6 1LR,,,,,,,,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,942.48,992.09,0.00,49.61,814.88,889.63,0.00,74.75,Pay As You Go,0.00,1 Year Fixed Loyalty,39.58,Pay As You Go,0.00,1 Year Fixed Loyalty,24.99,A,3009.00,N/A,Pay As You Go,Prepayment,A,11500.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,124.36,1757.36,1881.72,3009,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,8953744,8953744,,Eric Bruce,vanderpuije,31 BLYTHE STREET WOMBWELL,,,BARNSLEY,S73 8JA,,Linda Oppong,Offei essah,,,,vanpee149@ymail.com,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,1367.05,1443.75,0.00,76.70,745.26,812.80,0.00,67.54,Pay As You Go,0.00,1 Year Fixed Loyalty,59.89,Pay As You Go,0.00,1 Year Fixed Loyalty,23.07,A,4852.00,N/A,Pay As You Go,Prepayment,A,10354.85,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,144.24,2112.31,2256.55,4852,0,0,0,0,EMAIL,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,5163177,5163177,,Amanda,Brook,20 WHARNCLIFFE STREET BARNSLEY,,,BARNSLEY,S70 6BP,,,,,,,amandabrook985@gmail.com,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,1285.27,1356.75,0.00,71.48,531.90,577.32,0.00,45.42,Pay As You Go,0.00,1 Year Fixed Loyalty,55.98,Pay As You Go,0.00,1 Year Fixed Loyalty,17.17,A,4497.00,N/A,Pay As You Go,Prepayment,A,6845.22,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,116.90,1817.17,1934.07,4497,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,8658522,8658522,,Carla,Peel,55 Briarmains Road,,,BATLEY,WF17 9QT,,,,,,,carla_peel@hotmail.com,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,707.96,742.60,0.00,34.64,608.11,661.43,0.00,53.32,Pay As You Go,0.00,1 Year Fixed Loyalty,28.35,Pay As You Go,0.00,1 Year Fixed Loyalty,19.28,A,1991.00,N/A,Pay As You Go,Prepayment,A,8098.82,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,87.96,1316.07,1404.03,1991,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,23462799,23462799,Mr,PETER,AITANUN AITANUN ,19 Mayfield Street,,,HULL,HU3 1NS,Mrs,Esohe,Okunobo,Mr,PETER,AITANUN AITANUN ,,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,731.92,768.09,0.00,36.17,593.93,645.78,0.00,51.85,Pay As You Go,0.00,1 Year Fixed Loyalty,29.50,Pay As You Go,0.00,1 Year Fixed Loyalty,18.89,A,2095.00,N/A,Pay As You Go,Prepayment,A,7865.53,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,88.02,1325.85,1413.87,2095,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_M,OVO,24014701,24014701,Miss,Laura,Stephenson,32 Dacre Avenue,,,WAKEFIELD,WF2 8AN,,,,,,,,N,N,0.6830,0.6977,0.2304,0.2451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3171,0.3234,0.0608,0.0671,1342.17,1417.28,0.00,75.11,471.03,510.14,0.00,39.11,Pay As You Go,0.00,1 Year Fixed Loyalty,58.70,Pay As You Go,0.00,1 Year Fixed Loyalty,15.49,A,4744.00,N/A,Pay As You Go,Prepayment,A,5844.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,114.22,1813.20,1927.42,4744,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,26587199,26587199,Mr,Roger,Thomas,80 Dynevor Road,Skewen,,West Glamorgan,sa106tw,,,,,,,rogerthomas40@ntlworld.com,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,1727.98,1824.77,0.00,96.79,141.04,145.83,0.00,4.79,Pay As You Go,0.00,1 Year Fixed Loyalty,57.43,Pay As You Go,0.00,1 Year Fixed Loyalty,6.54,A,6219.00,N/A,Pay As You Go,Prepayment,A,396.10,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,101.58,1869.02,1970.60,6219,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,23924290,23924290,Mrs,Claire,James,9 WINSTONE Road,TREVETHIN,,PONTYPOOL,NP4 8EY,,,,,,,,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,868.64,912.85,0.00,44.21,908.22,989.87,0.00,81.65,Pay As You Go,0.00,1 Year Fixed Loyalty,33.39,Pay As You Go,0.00,1 Year Fixed Loyalty,33.45,A,2642.00,N/A,Pay As You Go,Prepayment,A,12594.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,125.86,1776.86,1902.72,2642,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
